tissue,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,direction,stat,shrunk_log2FoldChange
root,13.2437200949431,2.37871083934655,0.806916160135265,0.0031993709002166,0.0211124368843395,Solyc12g008440.1,up,2.94790333477496,1.18934373726895
root,331.876289523531,1.17562058946684,0.287111387099559,4.22806938653607e-05,0.0011049736402293,Solyc12g008470.2,up,4.09464981985958,0.914184540936822
root,5631.52988541715,1.0910488295458,0.275543809504576,7.50690589696036e-05,0.0016741316711506,Solyc12g008590.2,up,3.95962018347461,0.844565883979256
root,4.82779922248111,-1.58069066909724,0.575987293840394,0.0060637289882127,0.0320213583006147,Solyc12g008610.2,down,-2.74431517153441,-0.804745617424766
root,6584.66047026433,1.0106254640497,0.340938460007343,0.003034256245681,0.0203627933459327,Solyc12g008700.2,up,2.96424599333244,0.672577297784927
root,2763.17119995828,1.23332155801805,0.458479041426178,0.0071445977830447,0.0356028689903847,Solyc12g008960.2,up,2.6900282162988,0.686832508055248
root,45.0375209656485,-1.47816058297323,0.495242189381495,0.0028383554543133,0.0195261040145702,Solyc12g008980.2,down,-2.98472265624076,-0.854113757901186
root,85.3576810934191,2.40078119529152,0.757468614449644,0.0015271226517955,0.0130003111182786,Solyc12g009270.1,up,3.1694794338586,1.3760182003981
root,7582.19610436113,1.02537536484401,0.254482445563592,5.59532437223789e-05,0.0013472311909539,Solyc12g009560.2,up,4.02925774535509,0.810940286034146
root,6.32800134871403,-3.33200609143204,1.26099291658899,0.0082328788589649,0.0389239164461398,Solyc12g009740.2,down,-2.64236701697356,-1.04731131958057
root,39.1723533976262,3.13664178875643,0.88734842918125,0.0004080098409967,0.005323099252285,Solyc12g010020.2,up,3.53484796457079,2.06215639981684
root,223.218979286322,1.59645402925895,0.562362015759461,0.0045278296891302,0.0265118664379677,Solyc12g010170.2,up,2.8388368782393,0.846742749066136
root,84.2149776430946,-1.05954395115821,0.350808586079475,0.0025253208046866,0.0180527885072328,Solyc12g010310.2,down,-3.02029081727828,-0.700177045336644
root,198.166717673548,-2.87023704681063,0.747074470988009,0.0001220511952181,0.0023259872575862,Solyc12g010545.1,down,-3.84196911857359,-2.16831572491052
root,88.0513223075755,2.78422814476342,0.609844748914555,4.98375537970702e-06,0.0002477151298073,Solyc12g010670.1,up,4.56547039179887,2.42299225130917
root,291.861055428449,1.54827925877602,0.438856725000136,0.0004187383506421,0.0054127333236575,Solyc12g010710.1,up,3.52798344100923,1.05818175086686
root,69.6416632819021,-1.7433573870665,0.49608624706288,0.0004410434351935,0.0056012782439423,Solyc12g010740.2,down,-3.51422237038055,-1.18500825590683
root,406.040337175265,-1.22646637443114,0.342360113706525,0.0003404690824092,0.0047106057660879,Solyc12g010745.1,down,-3.5823868649678,-0.873649494896356
root,25.7003157728781,2.83245402470033,0.775468966341036,0.0002596296473639,0.0039053940665672,Solyc12g010800.2,up,3.6525691518836,2.00540539007161
root,65.1487541692317,-1.39862625975762,0.400248305637444,0.0004751348792586,0.0059199161628881,Solyc12g010820.2,down,-3.49439645354684,-0.956020559920954
root,129.001426978505,-1.04971161738541,0.400216877625617,0.0087195875887953,0.0405603450969515,Solyc12g010900.1,down,-2.62285694599659,-0.622443649466923
root,76.8097698288149,-2.10987597589373,0.547498123244269,0.0001163613744984,0.0022465656550103,Solyc12g010910.2,down,-3.85366796034184,-1.60614452022729
root,57.5101178069191,3.10541731183215,0.764668475911853,4.883597948696e-05,0.0012265004329906,Solyc12g010980.2,up,4.061128985511,2.461105447059
root,195.861834272885,-1.44994812022818,0.480861054712385,0.0025671149006001,0.0182446355853531,Solyc12g011030.2,down,-3.01531618337323,-0.852214454571866
root,24.0312339048672,-2.34111834241188,0.75128025275366,0.0018321549444126,0.0146100298030389,Solyc12g011040.2,down,-3.11617180650097,-1.3075883889524
root,118.518721917749,3.42776091338146,0.59176707474794,6.9381140155385404e-09,1.63246157799889e-06,Solyc12g011100.2,up,5.79241573188487,3.12826463848792
root,1394.96378156274,1.00988267042569,0.290206026929284,0.0005016350506395,0.0061374465149176,Solyc12g011160.2,up,3.47988179677529,0.744547779100639
root,167.915254445472,1.17741492156053,0.383884216723559,0.0021613967610088,0.0163178091831226,Solyc12g011200.2,up,3.06710948319192,0.754617604310789
root,113.709089403891,2.7445775113591,0.671773762819774,4.39690859312537e-05,0.001136055603727,Solyc12g011350.2,up,4.08556818271485,2.21845387802769
root,276.724976572913,2.15918156474879,0.812132700827311,0.0078452996155987,0.0377597579987148,Solyc12g011455.1,up,2.65865610699982,0.916953074966775
root,1196.38383854385,1.77316769895997,0.32948614101192,7.3820344402523e-08,1.02202324184651e-05,Solyc12g013620.2,up,5.38161542550532,1.61146115097105
root,61.2753517665327,1.39989699496036,0.555526904607755,0.0117373323150927,0.0495785670892835,Solyc12g013665.1,up,2.51994454876816,0.677645635209829
root,2214.59387053833,1.28689771597879,0.372210473780677,0.0005453209634738,0.006495729182687,Solyc12g013690.2,up,3.45744627470395,0.884369474083403
root,96.7172189976654,-1.7208264741018,0.461414999599027,0.0001918943767225,0.0031887631713399,Solyc12g013840.2,down,-3.72945499300458,-1.24342750823378
root,295.807236853776,2.01642768493475,0.534638124450563,0.0001622205043957,0.0028259671312126,Solyc12g014010.2,up,3.77157481428582,1.49471662757132
root,28.9186290736203,-1.63981618504853,0.56069512710876,0.0034488498104436,0.0221814166903963,Solyc12g014150.2,down,-2.9246128702853,-0.89681362738324
root,84.0073734063341,-1.59553027076566,0.54705216301305,0.0035387355501048,0.0225418162504089,Solyc12g014260.1,down,-2.91659621996157,-0.876489046444819
root,46.9951753737166,2.41606621079323,0.480943659323343,5.07130949108472e-07,4.785678786116e-05,Solyc12g014360.2,up,5.02359510091572,2.19743668997746
root,7.39742144002998,-1.69922155267504,0.608483653095655,0.0052294244905591,0.0290287546766887,Solyc12g014390.2,down,-2.79255086645347,-0.862302568145586
root,485.77858601573,1.87913585265815,0.421804343641081,8.38955107955625e-06,0.0003617821986028,Solyc12g014430.2,up,4.45499407719976,1.58378705784791
root,21.7563946758555,1.44398051213505,0.448925176020161,0.0012975175726327,0.0115748027971526,Solyc12g014500.2,up,3.2165282529626,0.90910746758163
root,61.183006219151,1.00049076357531,0.346700530375078,0.0039048324233249,0.0240554137928718,Solyc12g015690.2,up,2.8857491579056,0.656108344181989
root,173.005469725458,-1.03894687934406,0.236569093110898,1.12453831768206e-05,0.0004423324178934,Solyc12g015710.2,down,-4.3917270243625,-0.850009278016498
root,199.539766328479,-1.01033070540846,0.247988610785861,4.61923864711281e-05,0.0011711717842149,Solyc12g015730.2,down,-4.07410123475746,-0.805576349144716
root,2466.16319166937,1.82289680005041,0.373022773606596,1.02475404031649e-06,7.9870088979334e-05,Solyc12g015860.2,up,4.88682442207376,1.60470151390048
root,201.616670252606,-1.0801344817754,0.342094337271253,0.001591735340149,0.0132817123307278,Solyc12g016220.2,down,-3.15741701657852,-0.731357749687669
root,9882.52676884993,-1.26295751255441,0.376272861681814,0.0007893750199348,0.0082032631701278,Solyc12g017240.2,down,-3.35649376069646,-0.851565148427759
root,108.655453620112,-1.17332566955828,0.36937398962944,0.0014905100179253,0.0127609002511067,Solyc12g017370.2,down,-3.17652488399459,-0.774367282044274
root,25.0818442159918,-1.18565952737998,0.385819728238282,0.0021185315055126,0.0160889126676322,Solyc12g017430.2,down,-3.0730920183732,-0.759126689862487
root,1264.66263401746,1.22875380882791,0.2643746368211,3.35534726866306e-06,0.0001856591420318,Solyc12g017460.1,up,4.64777492880073,1.01128039796907
root,104.569931560301,1.46204685282687,0.41493814632577,0.0004258394821453,0.0054742614919164,Solyc12g017480.2,up,3.52352962911011,1.00179697632122
root,769.169983308183,1.28943532309199,0.266084388743669,1.25998473039331e-06,9.36929988211903e-05,Solyc12g017510.2,up,4.8459638281679,1.08007654819052
root,149.134578083167,1.36632725115366,0.33811072828706,5.32091265860149e-05,0.001295987106338,Solyc12g017960.1,up,4.04106447043477,1.04232424566362
root,927.333792351362,1.49043986798648,0.36552938064412,4.55258400243816e-05,0.0011612539485693,Solyc12g019320.2,up,4.0774830886647,1.14634405548439
root,135.267127873629,-1.11165162509577,0.397667432493432,0.0051830662714406,0.0288729215878418,Solyc12g019975.1,down,-2.79543038796403,-0.675758028609028
root,30.7337488358475,-2.03893031449216,0.796625293309221,0.0104835017544769,0.0459327109975459,Solyc12g027540.2,down,-2.55945967522867,-0.83008669787322
root,367.146883564454,1.55277858306846,0.456689280876065,0.0006736695334593,0.0074029773692523,Solyc12g036325.1,up,3.40007670004816,1.02305408847148
root,14.6189645281258,2.82586779182878,0.855468064560881,0.0009555404956426,0.0093614498092663,Solyc12g036415.1,up,3.30330015683206,1.68582686386399
root,2.34271091441254,-2.97511294420348,1.02575221747702,0.003726621431047,0.023304852826377,Solyc12g036490.2,down,-2.90042068007533,-1.29850440684216
root,62.5440271801653,1.58255913347711,0.526435785093455,0.0026455497867694,0.0185948395834259,Solyc12g037930.2,up,3.006176970276,0.90493996444605
root,264.944875795936,-1.00109590578244,0.257982340335681,0.0001042495312203,0.0020893591761907,Solyc12g038160.2,down,-3.88048230153984,-0.782550826087531
root,9.16854087415196,-1.04168842923741,0.411635689310792,0.0113865134273742,0.0486434812354166,Solyc12g038420.2,down,-2.53060766179319,-0.60121395550284
root,6.26427156105635,-1.28194310069459,0.449176125564906,0.0043174214009555,0.0257090594119152,Solyc12g038455.1,down,-2.85398761806932,-0.743940497818498
root,77.7782303330526,-1.61017269017943,0.532682090342826,0.0025047680768636,0.0179714761028024,Solyc12g038570.2,down,-3.02276483360488,-0.923053236290131
root,36.3379148386246,-1.0431888054209,0.343315630808131,0.0023770334717486,0.0174005026063696,Solyc12g038580.2,down,-3.03857066736326,-0.696963737910944
root,13.2015326967779,2.44160926612489,0.900381969414007,0.0066929395029203,0.0341394965698043,Solyc12g039030.1,up,2.71174829024392,1.01563406266805
root,207.074923741726,-2.07278686420164,0.61819552323803,0.0007995132468553,0.0082799984088696,Solyc12g040800.2,down,-3.352963239437,-1.32558313606904
root,16.3035117618932,-2.68052128579557,0.462752999045057,6.932442700672351e-09,1.63246157799889e-06,Solyc12g040870.2,down,-5.79255302791581,-2.50774213551198
root,354.789264042603,-1.13190437424758,0.376334677297975,0.0026322694799098,0.0185324452777592,Solyc12g042075.1,down,-3.0077068166412,-0.725255530634408
root,212.542913903392,-1.63260139080305,0.640998523781486,0.0108664046710035,0.0470616628723187,Solyc12g042077.1,down,-2.54696591369935,-0.738514750616349
root,111.514518819455,1.19371775693574,0.36915349805299,0.0012221386404819,0.0110928321850158,Solyc12g042300.2,up,3.23366231996098,0.794285999946201
root,5178.0350883606,1.06574563706723,0.362985238045011,0.0033241238525394,0.0216725816131428,Solyc12g042380.2,up,2.93605779344415,0.687697581074939
root,11.90057440527,-1.32673090850215,0.458913583687159,0.003839868668657,0.0237875172985633,Solyc12g042400.1,down,-2.89102557793665,-0.769104919367678
root,2112.7446216428,2.01698179364068,0.396738448453682,3.69746978595474e-07,3.61904903142473e-05,Solyc12g042480.2,up,5.0839080545433,1.82750736338206
root,2.43865855321146,-3.45946867770778,1.1366051801958,0.0023369933207751,0.0172197785162437,Solyc12g042520.2,down,-3.04368547494376,-1.5556845233681
root,147.439072138895,1.12274601396393,0.359785124287719,0.0018048206146925,0.0144743311797216,Solyc12g042530.2,up,3.12060154289778,0.742714746932436
root,684.752920274704,3.5962022350718,0.639229795836791,1.84611282161168e-08,3.56418332275194e-06,Solyc12g042600.2,up,5.62583637135398,3.24120614851052
root,16.5353905932395,-2.66888404953136,0.836096193103605,0.001412533078591,0.0122917564101773,Solyc12g042830.2,down,-3.19207774361992,-1.5117153293548
root,13.2159349137258,-1.90069950647816,0.741877813662697,0.0104067865953787,0.0457107946385201,Solyc12g044190.2,down,-2.56201152194361,-0.803645616750623
root,66.1205616026949,-1.13749906375546,0.419574572087547,0.0067065006054528,0.0341551299887391,Solyc12g044200.2,down,-2.71107721827841,-0.665232929709792
root,104.958069488043,1.95613425556687,0.52311110794008,0.0001844423664659,0.0030927531154659,Solyc12g044330.2,up,3.73942404562921,1.43294517610629
root,679.386837526758,1.03414876972634,0.340181510134939,0.0023658512467851,0.0173655296956212,Solyc12g044840.2,up,3.03999111920024,0.693696890640119
root,641.717520084412,1.17016589917461,0.279061348349703,2.7502130304816e-05,0.0008197660483492,Solyc12g044910.2,up,4.19322097486689,0.921569702570602
root,4193.96428686528,1.26070106964767,0.253256987003941,6.42606589219564e-07,5.65816446173076e-05,Solyc12g044940.2,up,4.97795178155562,1.0667422019743
root,771.684916479654,4.80659897583702,0.700304615538194,6.71543946567981e-12,8.10235339501244e-09,Solyc12g044983.1,up,6.86358317393508,4.34698630663585
root,746.22707394729,2.3470852719564,0.481448181174646,1.08779392427821e-06,8.38517778113946e-05,Solyc12g045020.2,up,4.87505273408644,2.11228148360369
root,3930.581049207,1.19206680896034,0.342272943269751,0.0004962064828029,0.0061024941184731,Solyc12g045030.2,up,3.48279591595077,0.838105692507696
root,209.367093266838,3.42992603869724,0.893689668582197,0.0001240715148738,0.0023416690215287,Solyc12g049030.1,up,3.83793855884972,2.49833809197053
root,28.4726278477217,2.62260987309862,0.76615480176047,0.0006191564572471,0.0069897410968626,Solyc12g049550.2,up,3.42308090619858,1.69626585928347
root,46.8125940509231,-1.38454505897615,0.395738514733748,0.0004676443291806,0.0058508366606881,Solyc12g055810.1,down,-3.49863611305983,-0.948650935156312
root,99.2598571647993,1.75583458539538,0.635657856643145,0.0057407638822563,0.030903411445887,Solyc12g055920.2,up,2.76223217733482,0.866605610274908
root,3009.91980617135,1.85511693186801,0.547302729061587,0.0007000419045158,0.0076042521478161,Solyc12g056250.2,up,3.3895627289285,1.2079346342409
root,95.360239023095,2.76045675878741,0.552100461300298,5.73548499987409e-07,5.25678160243624e-05,Solyc12g056480.2,up,4.99991750103962,2.49205932844094
root,4.70441386031907,-2.23626479946456,0.657405836533596,0.000669802716339,0.0073797530694447,Solyc12g056527.1,down,-3.40165035840882,-1.45550602145534
root,80.8429526783088,1.86555516113398,0.580117446724637,0.0013007092494721,0.011598358239785,Solyc12g056540.1,up,3.21582322970456,1.13249644518445
root,995.097109335673,1.27097031797777,0.429163487224016,0.0030613835353787,0.0204910162590681,Solyc12g056590.2,up,2.96150617611685,0.767126342085841
root,10.4902368782087,-1.9548955980967,0.674109820355562,0.003732030707646,0.023304852826377,Solyc12g056610.2,down,-2.89996605755659,-1.00583471153932
root,355.594009088924,2.55278835122711,0.596121113496346,1.8494499410592e-05,0.0006257206520844,Solyc12g056750.2,up,4.2823317165443,2.14782099105203
root,387.558279688269,1.43468080755327,0.364155565088153,8.15675720761813e-05,0.0017677734158302,Solyc12g056760.2,up,3.93974703422688,1.07567470934439
root,1200.83223687323,2.92572960059473,0.552682345475961,1.19871865853863e-07,1.48387267354629e-05,Solyc12g056960.2,up,5.29369107687914,2.66879185094371
root,4485.15585326813,2.60704187250498,0.68001489196043,0.000126178157432,0.0023644640650049,Solyc12g057060.2,up,3.83380114660295,1.98177177974098
root,340.249254189677,3.88210922047892,0.832141885057891,3.08315393130301e-06,0.0001789875369342,Solyc12g057070.2,up,4.66520107951163,3.2443715583313
root,175.591766573469,-1.05096232762693,0.374816848746831,0.0050482978292573,0.0284054490692226,Solyc12g062480.2,down,-2.80393565855092,-0.658407284621757
root,98.9826696743866,1.97593139814939,0.583838701595624,0.0007133947406329,0.007683049601781,Solyc12g062940.2,up,3.38437892648979,1.28233149091428
root,290.557168798025,-1.0925219769554,0.242774326610811,6.79040917772457e-06,0.0003079684714138,Solyc12g087830.2,down,-4.50015449412329,-0.895786961998286
root,385.441716871076,-1.51245285645199,0.499025177333515,0.0024389485479783,0.0176496675528392,Solyc12g087870.2,down,-3.03081472669096,-0.883592016109083
root,23.0327529165097,7.35798042182108,1.3640639752626,6.88445464282752e-08,9.59446778169949e-06,Solyc12g088000.2,up,5.39416079836328,5.74937291075212
root,790.183981831749,1.34797337672246,0.264924900225862,3.61603951218749e-07,3.58718472567436e-05,Solyc12g088040.2,up,5.08813394125371,1.15404215957762
root,249.520560501605,-4.36016428234396,0.834270647623197,1.72918212502658e-07,1.95639293758383e-05,Solyc12g088170.2,down,-5.22631869497734,-3.72682636407663
root,121.267097830737,-1.12520287194233,0.349407100747838,0.0012804732451302,0.0114518822654145,Solyc12g088310.2,down,-3.22032056456223,-0.761283501174355
